GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
8309	3	58505136	58537348	57	17	487120	-0.04893	0.51951	ACOX2
11170	3	58564112	58627610	219	32	487188	1.666	0.047853	FAM107A
131177	3	58633943	58666844	97	15	487079	0.4501	0.32632	FAM3D
200844	3	58734472	59050078	345	27	486124	-0.047132	0.5188	C3orf67
2272	3	59747587	61251459	5382	338	484805	0.77154	0.22019	FHIT
5793	3	61561569	62297609	1957	155	486586	-1.045	0.85198	PTPRG
57415	3	62318973	62336213	10	5	487209	0.68443	0.24685	C3orf14
55079	3	62369672	62373515	2	1	487227	0.31643	0.37584	FEZF2
8618	3	62398346	62875389	1519	99	486469	2.3133	0.010353	CADPS
132204	3	63200409	63616924	1337	95	486561	1.4345	0.075715	SYNPR
132203	3	63652668	63665217	45	6	487287	-0.76591	0.77814	SNTN
100130345	3	63749816	63785022	70	12	486760	-0.43684	0.66889	LOC100130345
80145	3	63833870	63864399	44	13	486920	0.8138	0.20788	THOC7
6314	3	63864557	64003462	204	28	486903	1.257	0.10438	ATXN7
9861	3	64010549	64024010	29	7	487065	0.86671	0.19305	PSMD6
166336	3	64093850	64445476	939	92	486893	-1.3328	0.9087	PRICKLE2
56999	3	64515654	64688000	396	39	486714	-0.12164	0.54841	ADAMTS9
9223	3	65330764	66038836	1914	163	487038	0.20098	0.42036	MAGI1
115286	3	66133610	66380021	542	40	487119	0.18475	0.42671	SLC25A26
26018	3	66378797	66501263	279	29	484692	-0.444	0.67148	LRIG1
84541	3	66998303	67011211	17	5	487422	-1.9148	0.97224	KBTBD8
8801	3	67360460	67654614	944	66	486324	0.3094	0.37851	SUCLG2
407738	3	67991592	68545621	1566	77	485773	-0.17545	0.56964	FAM19A1
151647	3	68731764	68932610	505	22	486883	0.3679	0.35647	FAM19A4
285203	3	68975212	69013961	103	11	487291	0.064174	0.47442	EOGT
7110	3	69019827	69052333	53	9	487203	0.4244	0.33564	TMF1
9039	3	69054730	69080373	45	8	486208	1.0341	0.15054	UBA3
10550	3	69084939	69106088	50	9	486820	-0.28563	0.61242	ARL6IP5
56203	3	69108672	69122595	35	9	486729	0.037833	0.48491	LMOD3
23150	3	69168782	69541340	1040	79	486517	-0.80021	0.78821	FRMD4B
4286	3	69739435	69968337	359	24	487109	-0.25956	0.6024	MITF
27086	3	70954714	71583989	1104	117	486919	1.8234	0.03412	FOXP1
105377206	3	71580821	71584038	4	2	483230	-0.6263	0.73444	LOC105377206
317649	3	71679289	71754773	201	32	486931	1.709	0.043722	EIF4E3
60675	3	71771655	71785206	29	9	486837	1.1068	0.13419	PROK2
23429	3	72374593	72446623	76	20	483950	1.8104	0.03512	RYBP
55164	3	72749277	72848475	114	8	486700	0.5475	0.29202	SHQ1
727936	3	72848522	72975374	276	24	486383	0.097422	0.4612	GXYLT2
151987	3	72996968	73065860	197	11	486467	0.98503	0.1623	PPP4R2
55096	3	73061659	73063337	8	2	486324	0.26586	0.39517	EBLN2
23024	3	73382430	73624921	510	58	487139	0.60041	0.27412	PDZRN3
5067	3	74262568	74614445	851	69	486006	-1.8293	0.96633	CNTN3
105377207	3	75281933	75342180	177	19	485666	-0.98327	0.83726	LOC105377207
105377170	3	75393739	75396371	7	3	482129	2.0169	0.021854	LOC105377170
100288801	3	75646783	75667217	3	2	473379	-1.0287	0.84818	FRG2C
100131827	3	75716445	75785583	55	8	483651	0.3705	0.35551	ZNF717
6092	3	75906675	77649964	4522	222	486035	-0.015683	0.50626	ROBO2
6091	3	78597238	79767998	2302	93	486742	0.32231	0.37361	ROBO1
2632	3	81489699	81761799	409	29	486813	2.161	0.015347	GBE1
253559	3	84958982	86074429	2540	57	486947	-1.4894	0.93181	CADM2
389136	3	86937973	86991287	52	12	487078	0.15616	0.43795	VGLL3
25978	3	87227263	87255548	61	13	487173	-1.0042	0.84235	CHMP2B
5449	3	87259633	87276587	28	7	486719	-0.31553	0.62382	POU1F1
3355	3	87792767	87994856	498	24	486138	1.5212	0.064109	HTR1F
8545	3	88051950	88149866	191	7	486950	1.1994	0.11519	CGGBP1
105377200	3	88059221	88129791	131	5	486785	1.2025	0.11458	LOC105377200
55279	3	88139112	88144664	9	2	487280	1.1514	0.12479	ZNF654
285237	3	88149743	88157965	16	2	486975	1.1724	0.12052	C3orf38
100506944	3	88338295	88468050	368	25	486933	0.034469	0.48625	LOC100506944
2042	3	89107524	89482134	600	25	487101	-1.1066	0.86577	EPHA3
5627	3	93873037	93974090	77	17	486660	1.2825	0.099834	PROS1
200894	3	93980134	94055678	59	14	486654	0.10029	0.46006	ARL13B
415117	3	94014365	94028776	12	4	487338	0.38999	0.34827	STX19
200895	3	94057922	94063389	2	1	487511	0.41079	0.34061	DHFRL1
63899	3	94063011	94127740	45	14	486812	0.33272	0.36967	NSUN3
285220	3	96814581	97764977	1174	74	486214	-1.4415	0.92528	EPHA6
84100	3	97764521	97801242	66	10	486982	-0.53453	0.70351	ARL6
131544	3	97821937	97944986	152	12	486879	-0.080094	0.53192	CRYBG3
84864	3	97941817	97972451	31	8	487199	-0.77887	0.78197	MINA
200959	3	97986683	98035304	93	17	487346	-1.4238	0.92274	GABRR3
81050	3	98087173	98088102	3	2	487511	0.65548	0.25608	OR5AC2
26341	3	98132698	98133639	2	1	482940	-1.6717	0.95271	OR5H1
403273	3	98148718	98150399	5	2	487209	-1.3629	0.91354	OR5H14
403274	3	98168700	98169641	4	2	487511	-1.5534	0.93984	OR5H15
79295	3	98263260	98265350	11	3	487374	-0.53012	0.70199	OR5H6
79310	3	98282888	98283832	3	2	486621	-2.3093	0.98954	OR5H2
403278	3	98353854	98354819	1	1	487511	-0.88752	0.8126	OR5K4
403277	3	98390666	98391631	1	1	487511	-0.49585	0.69	OR5K3
26339	3	98469577	98470528	1	1	487511	-0.72508	0.7658	OR5K1
56650	3	98515473	98523066	9	6	486839	1.941	0.026126	CLDND1
2838	3	98531899	98533150	2	1	487511	-0.097172	0.53871	GPR15
1371	3	98576414	98593668	51	11	486825	0.4009	0.34425	CPOX
10402	3	98732236	98797054	135	19	487185	0.38223	0.35115	ST3GAL6
131566	3	98795970	98901689	223	20	486622	0.99374	0.16018	DCBLD2
1295	3	99638596	99796733	302	27	486985	-0.073878	0.52945	COL8A1
84319	3	99817834	100178632	377	21	487138	-1.4579	0.92757	CMSS1
11259	3	99833144	100114513	302	19	487122	-1.5495	0.93937	FILIP1L
55773	3	100260817	100325252	80	10	487141	-0.57013	0.71571	TBC1D23
56954	3	100334718	100355634	45	10	487050	-0.3729	0.64539	NIT2
9868	3	100363459	100401398	67	12	487387	0.40461	0.34288	TOMM70A
348801	3	100401193	100456326	62	16	487270	-0.67323	0.7496	LNP1
55076	3	100492619	100577453	183	13	486896	-0.20884	0.58271	TMEM45A
84873	3	100609589	100695479	130	16	484832	-0.38415	0.64957	ADGRG7
10342	3	100709284	100748967	56	9	487250	-0.84508	0.80097	TFG
25890	3	100749335	100993493	583	48	486526	-1.8716	0.96937	ABI3BP
50939	3	101222546	101320575	158	13	487124	-0.82622	0.79566	IMPG2
57337	3	101324189	101513883	453	12	486766	-1.1553	0.87602	SENP7
54931	3	101561836	101566446	8	3	487511	-1.3956	0.91858	TRMT10C
57092	3	101573534	101594437	40	9	487421	-1.1482	0.87456	PCNP
27107	3	101649439	101677144	43	7	487401	-0.75732	0.77557	ZBTB11
6152	3	101681090	101686719	9	5	487448	0.13957	0.4445	RPL24
105374013	3	101687198	101709759	26	8	485702	0.11978	0.45233	LOC105374013
79598	3	101724084	101770562	62	9	485472	-0.81403	0.79219	CEP97
91775	3	101779185	101828231	71	11	486515	-1.9325	0.97335	NXPE3
64332	3	101827990	101861025	27	10	486834	-1.3715	0.91489	NFKBIZ
131368	3	102357481	102479841	190	22	487094	0.92819	0.17665	ZPLD1
214	3	105366713	105576913	540	31	487115	-0.37146	0.64485	ALCAM
868	3	105655461	105869552	475	30	486907	-0.54814	0.7082	CBLB
84692	3	107377341	107378634	4	2	487227	-0.85465	0.80363	CCDC54
56987	3	107522936	107811329	474	34	486917	0.84282	0.19966	BBX
961	3	108043094	108091088	70	15	487387	1.0876	0.13838	CD47
55081	3	108160812	108222570	286	6	487387	0.29541	0.38384	IFT57
11148	3	108296485	108388971	269	22	487180	1.8053	0.035517	HHLA2
22989	3	108380368	108549465	339	32	487274	0.29651	0.38342	MYH15
57650	3	108545752	108589644	53	10	486782	0.48493	0.31386	KIAA1524
9666	3	108589490	108694846	120	14	486893	0.36091	0.35908	DZIP3
84666	3	108755639	108757283	6	3	487416	0.43607	0.33139	RETNLB
50852	3	108822784	108854867	73	14	487170	-0.32304	0.62667	TRAT1
9626	3	108907644	108955188	157	21	487024	0.99022	0.16103	GUCA1C
27136	3	108958239	109118146	434	18	487143	0.57903	0.28128	MORC1
151871	3	109293788	109316535	48	13	486906	-0.45965	0.67712	DPPA2
55211	3	109326141	109337572	25	5	487451	0.046113	0.48161	DPPA4
25945	3	111071759	111269283	386	43	486597	0.079419	0.46835	PVRL3
10225	3	111542079	111665996	196	33	487206	0.74195	0.22906	CD96
79413	3	111592900	111595335	3	1	487511	0.21545	0.41471	ZBED2
257068	3	111674676	111846447	519	38	487158	0.39025	0.34818	PLCXD2
90102	3	111732480	111976517	738	50	487087	0.33665	0.36819	PHLDB2
55347	3	111978876	111993368	57	8	487251	0.10594	0.45782	ABHD10
29114	3	111998739	112013888	59	15	487328	0.41712	0.3383	TAGLN3
344805	3	112039067	112081269	126	18	487216	0.56077	0.28748	TMPRSS7
79669	3	112086335	112131095	115	10	487113	0.50805	0.30571	C3orf52
257144	3	112120841	112136705	38	9	487367	0.31402	0.37675	GCSAM
285335	3	112140898	112362986	821	23	486696	0.41747	0.33817	SLC9C1
4345	3	112332347	112362812	79	13	487396	0.45041	0.32621	CD200
151888	3	112463966	112499702	40	7	487109	0.12932	0.44855	BTLA
64422	3	112532507	112561963	75	7	486804	-0.44117	0.67045	ATG3
55032	3	112561709	112584439	62	9	485779	-0.047735	0.51904	SLC35A5
151887	3	112604386	112641143	80	15	486394	-0.50926	0.69471	CCDC80
344807	3	112812239	112846889	104	15	487378	-0.32365	0.6269	CD200R1L
131450	3	112921057	112975122	208	24	487165	-0.10537	0.54196	CD200R1
29083	3	112990482	113001374	20	9	486323	0.20527	0.41868	GTPBP8
25871	3	113002444	113019851	30	9	487202	0.91406	0.18034	C3orf17
91653	3	113211003	113287463	214	36	487203	-0.50913	0.69467	BOC
55779	3	113286930	113445190	470	22	487098	0.037418	0.48508	CFAP44
152185	3	113442718	113515187	239	19	486334	0.32868	0.3712	SPICE1
54847	3	113532371	113632097	264	29	486932	-1.3891	0.91759	SIDT1
205717	3	113648385	113696646	51	6	487259	0.32244	0.37356	KIAA2018
80218	3	113716460	113746273	36	6	486911	-0.70838	0.76065	NAA50
523	3	113747019	113812058	70	4	487045	-0.58864	0.72195	ATP6V1A
54762	3	113828182	113947174	213	32	487036	-0.24023	0.59492	GRAMD1C
254887	3	113947901	113992167	63	18	486794	0.1124	0.45526	ZDHHC23
57577	3	113964137	114056641	117	21	486655	0.92032	0.1787	KIAA1407
79691	3	114056731	114088422	49	8	487243	0.3816	0.35138	QTRTD1
1814	3	114127797	114199407	175	25	486885	1.1688	0.12123	DRD3
7634	3	114234631	114237578	11	5	487408	0.9724	0.16543	ZNF80
201633	3	114293986	114310288	40	12	486053	1.3539	0.08789	TIGIT
26137	3	114314500	115147280	1369	110	486921	-0.14434	0.55738	ZBTB20
2596	3	115623304	115721487	210	45	485243	1.9862	0.023507	GAP43
4045	3	115802363	116445542	1371	87	485924	0.59753	0.27508	LSAMP
152404	3	118900630	119146068	558	35	486593	0.36883	0.35613	IGSF11
152405	3	119146150	119151455	12	5	487432	0.96561	0.16712	C3orf30
7348	3	119173578	119205153	92	22	487074	2.9705	0.0014865	UPK1B
8702	3	119211742	119240905	105	15	487246	2.3285	0.0099421	B4GALT4
57514	3	119294289	119419476	388	50	487139	1.3584	0.087171	ARHGAP31
55254	3	119428960	119463682	77	11	487227	0.20025	0.42064	TMEM39A
56983	3	119468938	119494708	56	11	487348	1.4913	0.067938	POGLUT1
51300	3	119498521	119524281	78	13	487199	2.2695	0.011618	TIMMDC1
941	3	119523948	119559634	116	23	487256	0.31713	0.37557	CD80
141	3	119579433	119589945	19	8	486841	-1.269	0.89777	ADPRH
51365	3	119597848	119629811	106	10	486939	-0.42072	0.66302	PLA1A
64091	3	119642055	119660590	66	9	486928	-1.0284	0.84812	POPDC2
10063	3	119669525	119677396	25	4	487123	-0.12781	0.55085	COX17
89876	3	119703022	119767102	112	15	487004	0.046914	0.48129	MAATS1
8856	3	119780484	119818485	123	24	487094	-0.011263	0.50449	NR1I2
2932	3	119821321	120094417	341	22	487031	0.6474	0.25869	GSK3B
165829	3	120165481	120285124	303	24	487227	0.79984	0.2119	GPR156
116064	3	120324729	120349361	60	10	487101	0.61652	0.26877	LRRC58
11167	3	120394214	120451071	134	21	487164	-0.51955	0.69831	FSTL1
4710	3	120596281	120602411	23	6	487007	-1.2585	0.89589	NDUFB4
3081	3	120628168	120682571	184	30	487265	-0.1607	0.56384	HGD
285282	3	120686681	120742537	96	17	485799	0.35205	0.3624	RABL3
2960	3	120742711	120783070	72	16	486513	1.3082	0.095406	GTF2E1
9515	3	120908203	121424761	1340	27	486392	-0.83519	0.79819	STXBP5L
10721	3	121431420	121546006	202	19	486711	-0.81782	0.79327	POLQ
503582	3	121562303	121590622	78	11	487353	1.006	0.15721	ARGFX
51725	3	121593323	121630292	104	25	486971	0.28675	0.38715	FBXO40
3059	3	121631398	121660948	65	9	487301	-1.5746	0.94233	HCLS1
2804	3	121663199	121750811	145	17	487017	-1.4263	0.92311	GOLGB1
9657	3	121769763	121835079	188	14	487291	-0.35173	0.63748	IQCB1
55840	3	121835187	121886526	116	10	486924	-1.3148	0.90571	EAF2
6565	3	121894324	121944187	160	5	486530	-0.9802	0.83651	SLC15A2
286676	3	121987323	122060516	137	29	486490	0.13845	0.44494	ILDR1
942	3	122055362	122121143	109	21	487321	0.31983	0.37455	CD86
846	3	122183667	122286503	357	27	487181	0.11846	0.45285	CASR
1475	3	122325164	122341969	48	10	484432	0.26105	0.39703	CSTA
131076	3	122359589	122383281	56	12	487298	0.12809	0.44904	CCDC58
26355	3	122384176	122410114	66	12	487382	-0.39169	0.65236	FAM162A
54554	3	122411853	122416035	4	2	487511	-1.3397	0.90983	WDR5B
3836	3	122421901	122514939	168	19	487016	-0.85234	0.80299	KPNA1
83666	3	122527910	122564676	74	10	486837	-1.7885	0.96315	PARP9
151636	3	122564338	122575203	22	12	487193	-0.43975	0.66994	DTX3L
165631	3	122577454	122639047	216	24	486714	-0.53919	0.70512	PARP15
54625	3	122680763	122730840	154	21	487349	-1.5724	0.94207	PARP14
79663	3	122739997	122795216	142	17	486965	-1.5927	0.94439	HSPBAP1
84925	3	122795054	122881139	160	22	487103	-2.3213	0.98986	DIRC2
54437	3	122909193	123028605	344	49	486041	-2.0698	0.98076	SEMA5B
10954	3	123067009	123162106	247	37	487053	-0.7823	0.78298	PDIA5
26984	3	123201927	123274136	224	8	487191	0.97052	0.16589	SEC22A
111	3	123282296	123448638	303	25	485726	3.2444	0.00058857	ADCY5
201562	3	123494516	123585077	213	18	487032	0.92153	0.17839	HACD2
4638	3	123612296	123884302	442	58	484778	0.79613	0.21298	MYLK
64770	3	123887353	123961409	135	16	486458	0.7308	0.23245	CCDC14
54763	3	123969006	123992170	43	11	485719	-0.3022	0.61875	ROPN1
8997	3	124033339	124726325	1799	91	486943	0.94882	0.17136	KALRN
7372	3	124730366	124749273	63	10	487021	0.84881	0.19799	UMPS
3693	3	124761948	124887538	344	25	487104	-0.20111	0.57969	ITGB5
56667	3	124905442	124934751	90	15	487349	0.22892	0.40946	MUC13
57493	3	124965710	125055958	242	28	486995	0.85123	0.19732	HEG1
84561	3	125082636	125212765	491	67	486866	2.8275	0.0023455	SLC12A8
7707	3	125225669	125375354	235	13	487111	0.17126	0.43201	ZNF148
8723	3	125446644	125520214	190	17	486999	-1.334	0.90889	SNX4
114885	3	125528858	125595537	209	17	487278	1.0305	0.15139	OSBPL11
105374312	3	125756192	125769389	60	7	484701	-0.28218	0.6111	LOC105374312
200810	3	125928840	125952098	58	8	486154	1.6283	0.051732	ALG1L
152015	3	125969144	125983454	24	9	487133	1.0923	0.13735	ROPN1B
54946	3	126006357	126101550	294	16	487120	0.76795	0.22126	SLC41A3
10840	3	126103561	126181526	292	24	487242	1.8573	0.031635	ALDH1L1
105374086	3	126213254	126247330	208	7	487115	-1.8619	0.96869	LOC105374086
28999	3	126342635	126357393	19	7	487302	0.45797	0.32349	KLF15
348807	3	126394893	126436556	152	26	486893	0.90916	0.18163	CCDC37
105374089	3	126432796	126435544	13	5	486404	0.8796	0.18954	LOC105374089
79364	3	126437601	126475933	121	17	486528	1.8012	0.035838	ZXDC
131669	3	126481165	126517773	140	31	487097	0.65458	0.25637	UROC1
152065	3	126521997	126558965	118	16	486731	-2.057	0.98016	C3orf22
166012	3	126524288	126543291	69	12	486848	-1.6836	0.95387	CHST13
645840	3	126571779	126608555	97	17	486862	1.8802	0.030042	TXNRD3NB
114112	3	126607052	126655124	112	18	487403	1.7963	0.036226	TXNRD3
84303	3	126704220	126960420	551	26	486671	0.76605	0.22182	CHCHD6
105374091	3	126935167	126950505	37	7	487046	0.89795	0.18461	LOC105374091
5361	3	126982119	127037392	166	21	486908	0.87489	0.19082	PLXNA1
285311	3	127193131	127198185	9	5	486902	0.2216	0.41231	C3orf56
131601	3	127573064	127595059	26	12	486503	-0.85777	0.80449	TPRA1
4171	3	127598357	127622436	19	8	487113	-0.050135	0.51999	MCM2
50512	3	127629159	127672810	36	11	486627	0.60743	0.27178	PODXL2
80325	3	127672938	127680926	9	4	487175	-0.12785	0.55087	ABTB1
11343	3	127689062	127823250	331	48	487202	-0.45788	0.67648	MGLL
166348	3	127915232	127987685	140	21	487182	-0.95503	0.83022	KBTBD12
29927	3	128052369	128071683	38	3	487096	-0.81899	0.79361	SEC61A1
8607	3	128064877	128153909	156	11	487239	-1.6839	0.9539	RUVBL1
60678	3	128153457	128426193	446	22	487228	-1.293	0.90199	EEFSEC
165721	3	128462432	128467248	15	5	487297	0.36339	0.35816	DNAJB8
2624	3	128479422	128493187	32	11	487299	-1.5727	0.94211	GATA2
6184	3	128619970	128650876	83	11	486880	2.5844	0.0048777	RPN1
7879	3	128726136	128814798	220	20	486090	-1.2771	0.89921	RAB7A
28976	3	128879490	128913114	84	13	487041	-1.7843	0.96281	ACAD9
57501	3	128910186	129026519	235	30	485833	-1.2671	0.89745	KIAA1257
79825	3	129001251	129040742	49	12	486853	-0.071025	0.52831	EFCC1
2815	3	129055449	129062411	7	3	484495	-2.3678	0.99105	GP9
339122	3	129087569	129122150	27	6	485111	-0.54738	0.70794	RAB43
100534599	3	129087569	129161230	66	12	484622	-0.16934	0.56724	ISY1-RAB43
57461	3	129127416	129161230	32	11	484368	0.045888	0.4817	ISY1
7555	3	129167815	129183967	14	4	484185	-0.90723	0.81786	CNBP
22820	3	129249575	129277773	32	3	487446	2.1245	0.016816	COPG1
56941	3	129278816	129306186	42	4	486550	2.1689	0.015045	HMCES
8971	3	129314771	129316277	6	2	487354	2.0195	0.021715	H1FX
90288	3	129401321	129428651	49	5	487357	0.64928	0.25808	EFCAB12
8930	3	129430944	129440179	16	3	487228	0.34141	0.3664	MBD4
55764	3	129440036	129520507	156	9	486988	0.48725	0.31304	IFT122
6010	3	129528639	129535344	13	3	487395	0.41428	0.33933	RHO
132243	3	129543214	129551467	18	3	487427	0.64245	0.26029	H1FOO
23129	3	129555213	129606739	146	19	487281	1.4127	0.078873	PLXND1
23023	3	129647792	129893597	242	20	486997	0.071324	0.47157	TMCC1
7200	3	129974393	129977938	7	3	487511	-1.0078	0.84322	TRH
644974	3	130081831	130098467	47	9	484678	1.9599	0.025005	ALG1L2
105374103	3	130143281	130145044	1	1	487511	-0.21521	0.5852	LOC105374103
256076	3	130345516	130484846	447	31	486973	0.43852	0.33051	COL6A5
131873	3	130517177	130678135	292	28	486881	-0.62604	0.73436	COL6A6
30849	3	130678934	130746852	105	5	487026	-0.14091	0.55603	PIK3R4
27032	3	130850483	131016712	239	27	486649	2.1509	0.015743	ATP2C1
28990	3	131013873	131026854	18	3	487427	2.2868	0.011105	ASTE1
79858	3	131026850	131350465	596	30	486784	1.4714	0.070587	NEK11
131870	3	131381671	131388830	7	4	487214	0.2484	0.40191	NUDT16
11222	3	131462201	131503016	68	11	487029	-0.061326	0.52445	MRPL3
131034	3	131533560	132285547	2512	89	486876	-0.01177	0.5047	CPNE4
55	3	132317367	132368302	178	17	487342	-1.3614	0.9133	ACPP
23317	3	132417532	132539032	216	25	487267	-0.8884	0.81284	DNAJC13
84129	3	132558138	132660131	144	18	486434	-0.42312	0.6639	ACAD11
51554	3	132597237	132602644	4	2	487511	0.10707	0.45737	ACKR4
79876	3	132654446	132678253	19	6	487073	-0.27899	0.60987	UBA5
27031	3	132680609	132722459	72	15	487031	0.22874	0.40954	NPHP3
66000	3	133038288	133397775	975	48	487096	1.2609	0.10367	TMEM108
8419	3	133399995	133475212	217	36	486232	0.47784	0.31638	BFSP2
55573	3	133573590	133590274	37	7	487373	1.7664	0.038663	CDV3
11073	3	133600605	133661918	151	17	487039	0.19811	0.42148	TOPBP1
7018	3	133661998	133779006	352	31	486355	-0.077445	0.53087	TF
58477	3	133784033	133821492	64	14	486904	0.18164	0.42793	SRPRB
51560	3	133824235	133895847	191	45	487184	-0.63184	0.73625	RAB6B
6578	3	133932696	134030076	266	37	487039	0.012092	0.49518	SLCO2A1
6259	3	134157133	134250843	175	18	487103	-0.13567	0.55396	RYK
51421	3	134355345	134375417	27	7	486533	1.2333	0.10873	AMOTL2
25847	3	134477704	134486023	13	2	487395	-0.41608	0.66132	ANAPC13
80254	3	134485733	134575013	168	7	484682	-0.0011997	0.50048	CEP63
339855	3	134599923	134651677	104	7	487378	0.23014	0.40899	KY
2047	3	134795257	135260467	1226	101	487018	0.27325	0.39233	EPHB1
5523	3	135965673	136147910	256	18	487277	1.8733	0.030511	PPP2R3A
55167	3	136148918	136197393	42	12	486810	2.7496	0.0029838	MSL2
5096	3	136250325	136330171	101	15	487047	1.594	0.055464	PCCB
10274	3	136336234	136752403	535	24	486863	2.3579	0.0091887	STAG1
80723	3	136819019	136855892	79	5	486940	2.7589	0.0028997	SLC35G2
4690	3	136862208	136951610	161	7	487038	2.9855	0.0014156	NCK1
53833	3	136957865	137011085	88	8	486736	1.7364	0.041245	IL20RB
8403	3	137764292	137766334	3	2	487511	-1.7429	0.95933	SOX14
51208	3	137998816	138033652	57	8	487385	-0.014426	0.50575	CLDN18
199221	3	138061985	138115818	108	8	487204	-1.6239	0.94781	DZIP1L
51146	3	138123718	138132387	13	2	487438	-0.30395	0.61942	A4GNT
51163	3	138160988	138174949	17	2	487211	-0.066653	0.52657	DBR1
25852	3	138187248	138298389	74	19	487166	-0.13669	0.55436	ARMC8
347736	3	138261437	138330149	50	16	487118	-0.30516	0.61988	NME9
22808	3	138347648	138405535	114	11	487138	0.84173	0.19997	MRAS
83850	3	138434573	138479942	81	15	487191	-0.032831	0.5131	ESYT3
80321	3	138494339	138594383	160	13	486552	1.169	0.12121	CEP70
55179	3	138608594	138633376	30	8	486452	0.52071	0.30129	FAIM
5291	3	138652698	138834938	202	10	486743	0.29247	0.38496	PIK3CB
668	3	138944224	138947140	5	3	485305	-0.66894	0.74823	FOXL2
401089	3	138947234	138953990	19	3	486901	-0.31571	0.62389	FOXL2NB
729627	3	139003962	139006268	2	1	487039	1.1817	0.11866	PRR23A
389151	3	139019031	139020926	1	1	487511	0.19244	0.4237	PRR23B
389152	3	139042102	139044892	8	2	487393	0.71244	0.23809	PRR23C
56945	3	139343994	139357129	30	5	487442	0.23636	0.40658	MRPS22
9276	3	139357587	139389680	56	7	480333	-0.52939	0.70173	COPB2
5948	3	139452884	139476510	53	8	487375	-0.65524	0.74384	RBP2
5947	3	139517434	139539829	56	13	487243	-0.91718	0.82047	RBP1
349565	3	139560180	139678043	228	33	486482	-0.016124	0.50643	NMNAT3
64084	3	139935185	140568077	1590	136	487019	0.79073	0.21455	CLSTN2
287015	3	140678024	140701150	59	10	486519	-0.54086	0.7057	TRIM42
55186	3	140941820	140979943	76	7	487285	0.74527	0.22805	SLC25A36
92369	3	141050795	141148611	177	21	486937	0.74799	0.22723	SPSB4
92370	3	141231825	141294903	201	25	487121	-0.05353	0.52135	PXYLP1
253461	3	141324213	141449792	233	32	487096	0.43464	0.33191	ZBTB38
